"";"participant";"device";"text";"X_created_at";"X_id";"X_updated_at";"tag_count";"trip_count";"category";"sentiment_polarity";"text_en";"questionnaire1";"application_install";"questionnaire_2";"estimuli";"city";"group";"campaign_day"
"651";NA;"43719b7c983f3578";"Moderated";"2017-09-07T10:36:10.765Z";"Sr7f1BJTom";"2017-09-07T10:36:10.765Z";7;28;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"652";NA;"43719b7c983f3578";"Fast";"2017-08-20T12:49:13.751Z";"PPt6PEiPwp";"2017-08-20T12:49:13.751Z";9;6;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"653";NA;"43719b7c983f3578";"testing";"2017-08-19T17:34:28.407Z";"0AQDuGaLHm";"2017-08-19T17:34:28.407Z";3;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"654";NA;"43719b7c983f3578";"the";"2017-08-19T17:34:28.269Z";"Zxkl6AONty";"2017-08-19T17:34:28.269Z";2;2;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"655";NA;"43719b7c983f3578";"Time-consuming";"2017-08-30T08:06:10.470Z";"FoMwRwpW48";"2017-08-30T08:06:10.470Z";64;17;"Speed ";"Negative";"Time-consuming";NA;NA;NA;NA;NA;NA;NA
"656";NA;"43719b7c983f3578";"Fast";"2017-09-20T07:30:12.075Z";"BnXXGMamOx";"2017-09-20T07:30:12.075Z";19;63;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"657";NA;"43719b7c983f3578";"Light";"2017-09-15T07:03:37.397Z";"v8FPBW1UPZ";"2017-09-15T07:03:37.397Z";5;56;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"658";NA;"43719b7c983f3578";"tiring";"2017-08-25T16:57:39.589Z";"vqz9pUe6X7";"2017-08-25T16:57:39.589Z";29;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"659";NA;"43719b7c983f3578";"Efficient";"2017-08-20T02:37:56.926Z";"BnARCpksYu";"2017-08-20T02:37:56.926Z";6;5;"Comfor";"Positive";"Efficient";NA;NA;NA;NA;NA;NA;NA
"660";NA;"43719b7c983f3578";"urban";"2017-09-02T19:15:37.042Z";"KFIa5BlGvA";"2017-09-02T19:15:37.042Z";26;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"661";NA;"43719b7c983f3578";"Light";"2017-08-23T08:10:30.370Z";"4DkB27gteh";"2017-08-23T08:10:30.370Z";20;10;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"662";NA;"43719b7c983f3578";"natural";"2017-08-29T12:41:24.582Z";"gUMXb63BAZ";"2017-08-29T12:41:24.582Z";51;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"663";NA;"43719b7c983f3578";"Light";"2017-08-29T07:14:45.571Z";"Ms7zoSU01d";"2017-08-29T07:14:45.571Z";41;13;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"664";NA;"43719b7c983f3578";"Fast";"2017-08-25T16:57:39.937Z";"soBQUtlqGO";"2017-08-25T16:57:39.937Z";30;12;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"665";NA;"43719b7c983f3578";"wet";"2017-08-18T20:52:22.753Z";"wcnM58hvsh";"2017-08-18T20:52:22.753Z";3;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"666";NA;"43719b7c983f3578";"Slow-moving";"2017-08-25T16:57:49.945Z";"YzUIvNEdvu";"2017-08-25T16:57:49.945Z";33;12;"Speed ";"Negative";"Slow-moving";NA;NA;NA;NA;NA;NA;NA
"667";NA;"43719b7c983f3578";"Efficient";"2017-09-08T17:55:53.402Z";"KJMlCoAhvh";"2017-09-08T17:55:53.402Z";9;31;"Comfor";"Positive";"Efficient";NA;NA;NA;NA;NA;NA;NA
"668";NA;"43719b7c983f3578";"Light";"2017-09-19T19:18:39.685Z";"Niu7zJpzUR";"2017-09-19T19:18:39.685Z";18;62;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"669";NA;"43719b7c983f3578";"fun";"2017-09-09T11:16:04.598Z";"fFysMi3juo";"2017-09-09T11:16:04.598Z";17;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"670";NA;"43719b7c983f3578";"Efficient";"2017-08-21T09:02:52.589Z";"0F4Nx01DRV";"2017-08-21T09:02:52.589Z";13;8;"Comfor";"Positive";"Efficient";NA;NA;NA;NA;NA;NA;NA
"671";NA;"43719b7c983f3578";"long";"2017-09-09T11:16:04.406Z";"AGLdPYDLwu";"2017-09-09T11:16:04.406Z";16;35;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"672";NA;"43719b7c983f3578";"green";"2017-08-29T12:41:23.938Z";"KM3gLMGPpZ";"2017-08-29T12:41:23.938Z";49;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"673";NA;"43719b7c983f3578";"Fast";"2017-09-15T07:03:37.624Z";"mOMALmRYuy";"2017-09-15T07:03:37.624Z";6;56;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"674";NA;"43719b7c983f3578";"Hazardous";"2017-08-18T20:52:22.306Z";"qgnWRP4vBQ";"2017-08-18T20:52:22.306Z";1;1;"Safety";"Negative";"Hazardous";NA;NA;NA;NA;NA;NA;NA
"675";NA;"43719b7c983f3578";"Fast";"2017-10-19T08:12:35.345Z";"NwytnbbNu8";"2017-10-19T08:12:35.345Z";21;5;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"676";NA;"43719b7c983f3578";"Sheltered";"2017-09-17T20:28:22.020Z";"rQ4xfa5y2C";"2017-09-17T20:28:22.020Z";15;58;"Safety";"Positive";"Sheltered";NA;NA;NA;NA;NA;NA;NA
"677";NA;"43719b7c983f3578";"Fast";"2017-10-10T19:36:05.042Z";"P4KqqfpfJ0";"2017-10-10T19:36:05.042Z";21;72;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"678";NA;"43719b7c983f3578";"Fast";"2017-08-29T07:14:46.678Z";"mFHu9NB3WP";"2017-08-29T07:14:46.678Z";42;13;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"679";NA;"43719b7c983f3578";"Fast";"2017-09-15T07:03:22.930Z";"Ih63DkZoBq";"2017-09-15T07:03:22.930Z";3;55;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"680";NA;"43719b7c983f3578";"Enough";"2017-08-29T12:53:20.935Z";"73D8F64Zfr";"2017-08-29T12:53:20.935Z";58;14;"Comfor";"Neutral ";"Enough";NA;NA;NA;NA;NA;NA;NA
"681";NA;"43719b7c983f3578";"warm";"2017-09-01T15:56:33.600Z";"Txx0dq6Ue3";"2017-09-01T15:56:33.600Z";25;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"682";NA;"43719b7c983f3578";"weird";"2017-09-08T16:26:06.817Z";"MiFnFwCS50";"2017-09-08T16:26:06.817Z";8;30;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"683";NA;"43719b7c983f3578";"sunny";"2017-09-16T18:39:56.790Z";"tQHtYfQJO7";"2017-09-16T18:39:56.790Z";8;57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"684";NA;"43719b7c983f3578";"Moderated";"2017-09-26T08:41:45.544Z";"wdA0Fnxgdi";"2017-09-26T08:41:45.544Z";21;65;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"685";NA;"43719b7c983f3578";"works";"2017-08-19T17:37:20.345Z";"U3JeHNZW02";"2017-08-19T17:37:20.345Z";1;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"686";NA;"43719b7c983f3578";"fast";"2017-08-29T12:20:20.909Z";"uFB5pmrbTg";"2017-08-29T12:20:20.909Z";43;13;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"687";NA;"43719b7c983f3578";"Time-consuming";"2017-08-19T18:56:04.841Z";"ESEQoeUMOz";"2017-08-19T18:56:04.841Z";4;4;"Speed ";"Negative";"Time-consuming";NA;NA;NA;NA;NA;NA;NA
"688";NA;"43719b7c983f3578";"Speedy";"2017-08-25T16:57:39.199Z";"HY9PdIzdvR";"2017-08-25T16:57:39.199Z";28;12;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"689";NA;"43719b7c983f3578";"Light";"2017-10-10T19:36:04.857Z";"ZzF3OsHOQg";"2017-10-10T19:36:04.857Z";20;72;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"690";NA;"43719b7c983f3578";"Worthy";"2017-08-25T16:57:49.597Z";"WevSd5lAs6";"2017-08-25T16:57:49.597Z";32;12;"Comfor";"Neutral ";"Worthy";NA;NA;NA;NA;NA;NA;NA
"691";NA;"43719b7c983f3578";"Light";"2017-09-17T20:01:53.747Z";"TNcmZNO4VZ";"2017-09-17T20:01:53.747Z";11;57;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"692";NA;"43719b7c983f3578";"Fast";"2017-09-18T08:52:52.636Z";"gFQl3DJbi2";"2017-09-18T08:52:52.636Z";19;59;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"693";NA;"43719b7c983f3578";"Fast";"2017-09-08T18:08:27.195Z";"3XWHxxhq7t";"2017-09-08T18:08:27.195Z";13;33;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"694";NA;"43719b7c983f3578";"pleasant";"2017-08-29T12:45:31.745Z";"hcNvyTOcHJ";"2017-08-29T12:45:31.745Z";53;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"695";NA;"43719b7c983f3578";"pleasant";"2017-09-17T20:01:53.534Z";"knnCesJBMp";"2017-09-17T20:01:53.534Z";10;57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"696";NA;"43719b7c983f3578";"Fast";"2017-09-09T11:36:41.855Z";"QLOg5himiE";"2017-09-09T11:36:41.855Z";18;36;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"697";NA;"43719b7c983f3578";"Fast";"2017-10-25T15:59:35.532Z";"wuIxq4rSMk";"2017-10-25T15:59:35.532Z";24;8;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"698";NA;"43719b7c983f3578";"Inspiring";"2017-08-29T12:29:17.782Z";"P1ib07matz";"2017-08-29T12:29:17.782Z";48;14;"Comfor";"Positive";"Inspiring";NA;NA;NA;NA;NA;NA;NA
"699";NA;"43719b7c983f3578";"warm";"2017-08-25T08:28:34.216Z";"kwy3D2Y74u";"2017-08-25T08:28:34.216Z";25;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"700";NA;"43719b7c983f3578";"Light";"2017-10-25T15:59:35.354Z";"qoJm0pVJpT";"2017-10-25T15:59:35.354Z";23;8;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"701";NA;"43719b7c983f3578";"sunny";"2017-08-29T12:49:30.860Z";"XqxGAtkW4Z";"2017-08-29T12:49:30.860Z";57;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"702";NA;"43719b7c983f3578";"Secure";"2017-08-29T12:29:17.642Z";"83J4c5D0Sg";"2017-08-29T12:29:17.642Z";47;14;"Safety";"Positive";"Secure";NA;NA;NA;NA;NA;NA;NA
"703";NA;"43719b7c983f3578";"Fast";"2017-09-03T01:45:32.812Z";"UH4Gr3csZN";"2017-09-03T01:45:32.812Z";30;22;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"704";NA;"43719b7c983f3578";"test";"2017-08-18T10:31:15.077Z";"O0KhyLVZRv";"2017-08-18T10:31:15.077Z";1;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"705";NA;"43719b7c983f3578";"Quick";"2017-09-19T11:48:52.443Z";"VxcRCAMmAy";"2017-09-19T11:48:52.443Z";19;61;"Speed ";"Positive";"Quick";NA;NA;NA;NA;NA;NA;NA
"706";NA;"43719b7c983f3578";"lovely";"2017-09-16T18:39:57.147Z";"WopTKHKTRU";"2017-09-16T18:39:57.147Z";9;57;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"707";NA;"43719b7c983f3578";"Worthy";"2017-10-23T10:26:30.797Z";"0pHTdKQaAE";"2017-10-23T10:26:30.797Z";20;6;"Comfor";"Neutral ";"Worthy";NA;NA;NA;NA;NA;NA;NA
"708";NA;"43719b7c983f3578";"Moderated";"2017-08-29T12:53:21.213Z";"2eOkbmTCyu";"2017-08-29T12:53:21.213Z";60;14;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"709";NA;"43719b7c983f3578";"Speedy";"2017-08-21T08:46:06.099Z";"OZAZr1VxJH";"2017-08-21T08:46:06.099Z";10;7;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"710";NA;"43719b7c983f3578";"Worthy";"2017-09-17T20:28:23.509Z";"bImr2eXHeP";"2017-09-17T20:28:23.509Z";16;58;"Comfor";"Neutral ";"Worthy";NA;NA;NA;NA;NA;NA;NA
"711";NA;"43719b7c983f3578";"out";"2017-08-29T12:29:17.514Z";"tbxpzIPON1";"2017-08-29T12:29:17.514Z";46;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"712";NA;"43719b7c983f3578";"relaxed";"2017-08-25T08:28:34.474Z";"mBCklE9hnb";"2017-08-25T08:28:34.474Z";27;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"713";NA;"43719b7c983f3578";"people";"2017-08-29T12:49:30.652Z";"3XTYCIT3Xd";"2017-08-29T12:49:30.652Z";56;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"714";NA;"43719b7c983f3578";"Quick";"2017-08-29T12:20:21.085Z";"P89c3ciP6b";"2017-08-29T12:20:21.085Z";44;13;"Speed ";"Positive";"Quick";NA;NA;NA;NA;NA;NA;NA
"715";NA;"43719b7c983f3578";"Light";"2017-08-29T12:53:21.076Z";"Q1XlOlMkDv";"2017-08-29T12:53:21.076Z";59;14;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"716";NA;"43719b7c983f3578";"windy";"2017-09-15T07:03:22.786Z";"7FEdYNm5Xm";"2017-09-15T07:03:22.786Z";2;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"717";NA;"43719b7c983f3578";"Normal";"2017-09-17T20:02:34.098Z";"gTqg68WCY2";"2017-09-17T20:02:34.098Z";13;57;"Speed ";"Neutral ";"Normal";NA;NA;NA;NA;NA;NA;NA
"718";NA;"43719b7c983f3578";"slow";"2017-08-30T08:06:10.601Z";"CXcUOJ6Oo0";"2017-08-30T08:06:10.601Z";65;17;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"719";NA;"43719b7c983f3578";"slow";"2017-09-07T09:52:51.202Z";"KKVn2RadWx";"2017-09-07T09:52:51.202Z";5;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"720";NA;"43719b7c983f3578";"Disconnected";"2017-08-22T07:27:06.345Z";"gXrzz3y0NF";"2017-08-22T07:27:06.345Z";16;9;"Comfor";"Negative";"Disconnected";NA;NA;NA;NA;NA;NA;NA
"721";NA;"43719b7c983f3578";"Fast";"2017-09-19T19:18:39.835Z";"knDbRpUZ5I";"2017-09-19T19:18:39.835Z";19;62;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"722";NA;"43719b7c983f3578";"it";"2017-08-19T17:37:20.496Z";"CP5fpxbitd";"2017-08-19T17:37:20.496Z";2;3;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"723";NA;"43719b7c983f3578";"Fast";"2017-08-20T02:37:59.430Z";"uOAR2eBQOJ";"2017-08-20T02:37:59.430Z";8;5;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"724";NA;"43719b7c983f3578";"Fast";"2017-08-29T12:45:32.764Z";"q1yUS32pdF";"2017-08-29T12:45:32.764Z";54;14;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"725";NA;"43719b7c983f3578";"alone ";"2017-09-15T07:03:22.642Z";"Y8iSaBSVJb";"2017-09-15T07:03:22.642Z";1;55;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"726";NA;"43719b7c983f3578";"Dull";"2017-09-09T09:58:45.054Z";"tCXqLN9JE0";"2017-09-09T09:58:45.054Z";14;34;"Comfor";"Negative";"Dull";NA;NA;NA;NA;NA;NA;NA
"727";NA;"43719b7c983f3578";"Hazardous";"2017-08-27T10:35:00.536Z";"GuyCJGxRzT";"2017-08-27T10:35:00.536Z";37;13;"Safety";"Negative";"Hazardous";NA;NA;NA;NA;NA;NA;NA
"728";NA;"43719b7c983f3578";"relaxed";"2017-09-01T15:56:33.858Z";"iSzroo5b4V";"2017-09-01T15:56:33.858Z";27;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"729";NA;"43719b7c983f3578";"rainy";"2017-08-18T20:52:22.558Z";"pzHElE45dr";"2017-08-18T20:52:22.558Z";2;1;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"730";NA;"43719b7c983f3578";"Slow-moving";"2017-09-12T16:26:48.396Z";"gHrPcrLTX8";"2017-09-12T16:26:48.396Z";3;51;"Speed ";"Negative";"Slow-moving";NA;NA;NA;NA;NA;NA;NA
"731";NA;"43719b7c983f3578";"Safe";"2017-09-09T14:16:59.937Z";"9dkpqlr3gS";"2017-09-09T14:16:59.937Z";21;37;"Safety";"Positive";"Safe";NA;NA;NA;NA;NA;NA;NA
"732";NA;"43719b7c983f3578";"Speedy";"2017-08-29T12:45:32.484Z";"m4w3OhDQHe";"2017-08-29T12:45:32.484Z";52;14;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"733";NA;"43719b7c983f3578";"Worthy";"2017-09-08T17:55:53.722Z";"rwZAwbP3w1";"2017-09-08T17:55:53.722Z";10;31;"Comfor";"Neutral ";"Worthy";NA;NA;NA;NA;NA;NA;NA
"734";NA;"43719b7c983f3578";"sunny";"2017-08-23T18:20:25.127Z";"SeUn6VwXst";"2017-08-23T18:20:25.127Z";24;11;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"735";NA;"43719b7c983f3578";"Speedy";"2017-09-15T07:03:37.234Z";"eg9rPTk4OE";"2017-09-15T07:03:37.234Z";4;56;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"736";NA;"43719b7c983f3578";"forest";"2017-08-29T12:41:24.292Z";"fSjlHVnOQT";"2017-08-29T12:41:24.292Z";50;14;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"737";NA;"43719b7c983f3578";"Moderated";"2017-08-19T18:56:05.056Z";"wdBGCXjHX1";"2017-08-19T18:56:05.056Z";5;4;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"738";NA;"43719b7c983f3578";"Worthy";"2017-08-27T10:35:00.722Z";"3IKLyFLgWe";"2017-08-27T10:35:00.722Z";38;13;"Comfor";"Neutral ";"Worthy";NA;NA;NA;NA;NA;NA;NA
"739";NA;"43719b7c983f3578";"long";"2017-09-07T09:52:51.063Z";"mN8USGdBbC";"2017-09-07T09:52:51.063Z";4;27;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"740";NA;"43719b7c983f3578";"Slow-moving";"2017-10-23T10:26:31.001Z";"waOaS93ANp";"2017-10-23T10:26:31.001Z";21;6;"Speed ";"Negative";"Slow-moving";NA;NA;NA;NA;NA;NA;NA
"741";NA;"43719b7c983f3578";"New tag";"2017-09-19T11:48:51.959Z";"h55hbpJb20";"2017-09-19T11:48:51.959Z";18;61;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"742";NA;"43719b7c983f3578";"Sheltered";"2017-08-30T08:12:19.213Z";"zFkSgurs06";"2017-08-30T08:12:19.213Z";66;18;"Safety";"Positive";"Sheltered";NA;NA;NA;NA;NA;NA;NA
"743";NA;"43719b7c983f3578";"Light";"2017-08-21T08:46:06.255Z";"mFgT8kwmXz";"2017-08-21T08:46:06.255Z";11;7;"Comfor";"Positive";"Light";NA;NA;NA;NA;NA;NA;NA
"744";NA;"43719b7c983f3578";"warm";"2017-09-02T19:15:36.809Z";"XAcfNAErRo";"2017-09-02T19:15:36.809Z";25;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"745";NA;"43719b7c983f3578";"Moderated";"2017-08-29T12:20:21.213Z";"MJ6gnTczDY";"2017-08-29T12:20:21.213Z";45;13;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"746";NA;"43719b7c983f3578";"Worthy";"2017-10-19T08:12:35.156Z";"74C2UWrRBf";"2017-10-19T08:12:35.156Z";20;5;"Comfor";"Neutral ";"Worthy";NA;NA;NA;NA;NA;NA;NA
"747";NA;"43719b7c983f3578";"Time-consuming";"2017-09-26T08:41:45.394Z";"tPla3aVCsH";"2017-09-26T08:41:45.394Z";20;65;"Speed ";"Negative";"Time-consuming";NA;NA;NA;NA;NA;NA;NA
"748";NA;"43719b7c983f3578";"Speedy";"2017-09-12T16:26:48.073Z";"Apk1TbOaqF";"2017-09-12T16:26:48.073Z";1;51;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"749";NA;"43719b7c983f3578";"urban";"2017-09-01T15:56:33.722Z";"3c4dh2iT7y";"2017-09-01T15:56:33.722Z";26;12;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"750";NA;"43719b7c983f3578";"sunny";"2017-08-22T07:27:06.503Z";"pzYaUyvTOe";"2017-08-22T07:27:06.503Z";17;9;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"751";NA;"43719b7c983f3578";"Speedy";"2017-09-04T20:37:02.912Z";"yVG22A1WlB";"2017-09-04T20:37:02.912Z";1;25;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"752";NA;"43719b7c983f3578";"Slow-moving";"2017-09-10T11:50:53.424Z";"Wy5n0n9GBe";"2017-09-10T11:50:53.424Z";1;42;"Speed ";"Negative";"Slow-moving";NA;NA;NA;NA;NA;NA;NA
"753";NA;"ce37e35d0ddb2ce8";"Quick";"2017-08-29T07:36:46.313Z";"FRKS8V1nDk";"2017-08-29T07:36:46.313Z";11;7;"Speed ";"Positive";"Quick";NA;NA;NA;NA;NA;NA;NA
"754";NA;"ce37e35d0ddb2ce8";"test";"2017-08-14T10:30:16.722Z";"YhLZKaKl88";"2017-08-14T10:30:16.722Z";NA;66;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"755";NA;"ce37e35d0ddb2ce8";"long";"2017-08-25T17:09:44.688Z";"lDz28aJ1Op";"2017-08-25T17:09:44.688Z";6;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"756";NA;"ce37e35d0ddb2ce8";"long";"2017-09-06T18:47:20.094Z";"1AdE4Zc1ZT";"2017-09-06T18:47:20.094Z";6;24;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"757";NA;"ce37e35d0ddb2ce8";"Quick";"2017-08-14T15:50:21.365Z";"3vFPVbjNjD";"2017-08-14T15:50:21.365Z";NA;68;"Speed ";"Positive";"Quick";NA;NA;NA;NA;NA;NA;NA
"758";NA;"ce37e35d0ddb2ce8";"Normal";"2017-08-24T10:06:01.832Z";"GPMu7KC1pE";"2017-08-24T10:06:01.832Z";2;6;"Speed ";"Neutral ";"Normal";NA;NA;NA;NA;NA;NA;NA
"759";NA;"ce37e35d0ddb2ce8";"Quick";"2017-09-08T18:08:02.026Z";"ANE6cPeMYA";"2017-09-08T18:08:02.026Z";16;29;"Speed ";"Positive";"Quick";NA;NA;NA;NA;NA;NA;NA
"760";NA;"ce37e35d0ddb2ce8";"Moderated";"2017-09-09T12:51:40.799Z";"H73x5sHTNV";"2017-09-09T12:51:40.799Z";22;33;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"761";NA;"ce37e35d0ddb2ce8";"moisty";"2017-08-18T10:49:05.178Z";"sA9viu2J15";"2017-08-18T10:49:05.178Z";26;89;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"762";NA;"ce37e35d0ddb2ce8";"quiet";"2017-08-25T17:09:44.554Z";"IjBWi33LyH";"2017-08-25T17:09:44.554Z";5;6;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"763";NA;"ce37e35d0ddb2ce8";"Speedy";"2017-08-29T18:51:11.974Z";"n2WDBECLRZ";"2017-08-29T18:51:11.974Z";22;7;"Speed ";"Positive";"Speedy";NA;NA;NA;NA;NA;NA;NA
"764";NA;"ce37e35d0ddb2ce8";"Fast";"2017-09-06T18:47:21.996Z";"Vcd5oRikaP";"2017-09-06T18:47:21.996Z";8;24;"Speed ";"Positive";"Fast";NA;NA;NA;NA;NA;NA;NA
"765";NA;"ce37e35d0ddb2ce8";"fun";"2017-09-09T12:51:40.687Z";"EED5IBECVd";"2017-09-09T12:51:40.687Z";21;33;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"766";NA;"ce37e35d0ddb2ce8";"Moderated";"2017-09-13T11:51:01.949Z";"C7UeNAveBp";"2017-09-13T11:51:01.949Z";1;57;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"767";NA;"ce37e35d0ddb2ce8";"Sheltered";"2017-08-17T19:29:43.914Z";"3bhDHygCsg";"2017-08-17T19:29:43.914Z";20;85;"Safety";"Positive";"Sheltered";NA;NA;NA;NA;NA;NA;NA
"768";NA;"ce37e35d0ddb2ce8";"Relaxed";"2017-08-16T12:57:15.060Z";"pG2iA0AE52";"2017-08-16T12:57:15.060Z";9;75;"Comfor";"Neutral ";"Relaxed";NA;NA;NA;NA;NA;NA;NA
"769";NA;"ce37e35d0ddb2ce8";"here";"2017-08-19T17:34:31.713Z";"rXhG75fu77";"2017-08-19T17:34:31.713Z";3;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"770";NA;"ce37e35d0ddb2ce8";"Slow-moving";"2017-09-12T16:21:11.863Z";"JPQrNQ6OAr";"2017-09-12T16:21:11.863Z";3;56;"Speed ";"Negative";"Slow-moving";NA;NA;NA;NA;NA;NA;NA
"771";NA;"ce37e35d0ddb2ce8";"well";"2017-08-19T17:34:31.372Z";"fb6AoiDNP0";"2017-08-19T17:34:31.372Z";1;4;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"772";NA;"ce37e35d0ddb2ce8";"rainy ";"2017-09-06T19:42:27.849Z";"e3OGvGAtJQ";"2017-09-06T19:42:27.849Z";9;25;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"773";NA;"ce37e35d0ddb2ce8";"Normal";"2017-09-12T16:21:11.625Z";"sHb765JDi9";"2017-09-12T16:21:11.625Z";2;56;"Speed ";"Neutral ";"Normal";NA;NA;NA;NA;NA;NA;NA
"774";NA;"ce37e35d0ddb2ce8";"Moderated";"2017-08-24T10:06:01.977Z";"QtuTzpiSBS";"2017-08-24T10:06:01.977Z";3;6;"Speed ";"Neutral ";"Moderated";NA;NA;NA;NA;NA;NA;NA
"775";NA;"5ed0527e1fa659da";"Disconnected";"2017-10-28T18:40:29.871Z";"MBI1xH8EVG";"2017-10-28T18:40:29.871Z";1;2;"Comfor";"Negative";"Disconnected";NA;NA;NA;NA;NA;NA;NA
"776";NA;"5ed0527e1fa659da";"Disconnected";"2017-11-09T16:30:35.769Z";"kMsNVK34vw";"2017-11-09T16:30:35.769Z";13;11;"Comfor";"Negative";"Disconnected";NA;NA;NA;NA;NA;NA;NA
